transaction_id,customer_id,date,amount,category,province,tier,is_anomaly
TXN03471,CUST0286,2023-02-22,4070.63,Furniture,Gauteng,mid,False
TXN00716,CUST0053,2023-02-22,603.29,Clothing,Limpopo,mid,False
TXN00044,CUST0005,2023-02-22,1895.11,Furniture,Gauteng,mid,False
TXN02136,CUST0186,2023-02-23,3905.42,Furniture,KwaZulu-Natal,mid,False
TXN04421,CUST0371,2023-02-24,1166.14,Clothing,Gauteng,high,False
TXN00728,CUST0055,2023-02-24,768.34,Clothing,Western Cape,high,False
TXN01706,CUST0149,2023-02-24,3385.2,Furniture,Gauteng,mid,False
TXN01689,CUST0147,2023-02-24,619.62,Clothing,Western Cape,high,False
TXN03847,CUST0315,2023-02-24,353.52,Groceries,Eastern Cape,mid,False
TXN03955,CUST0327,2023-02-24,1572.43,Tools,Western Cape,high,False
TXN02595,CUST0217,2023-02-25,1241.23,Clothing,Gauteng,high,False
TXN03435,CUST0281,2023-02-25,207.19,Health & Beauty,Eastern Cape,low,False
TXN01859,CUST0160,2023-02-25,225.4,Groceries,KwaZulu-Natal,mid,False
TXN00355,CUST0026,2023-02-25,200.13,Health & Beauty,KwaZulu-Natal,mid,False
TXN02198,CUST0190,2023-02-26,277.65,Health & Beauty,Gauteng,mid,False
TXN00434,CUST0031,2023-02-26,323.33,Stationery,Western Cape,high,False
TXN01702,CUST0148,2023-02-26,878.3444011722974,Stationery,Western Cape,mid,True
TXN01719,CUST0150,2023-02-26,50.0,Groceries,Gauteng,low,False
TXN01616,CUST0143,2023-02-26,2966.42,Furniture,Western Cape,mid,False
TXN03826,CUST0312,2023-02-27,669.59,Clothing,Gauteng,mid,False
TXN02056,CUST0179,2023-02-27,1456.79,Electronics,Limpopo,mid,False
TXN01087,CUST0085,2023-02-27,423.58,Sports,Gauteng,mid,False
TXN01959,CUST0168,2023-02-27,187.75,Stationery,Gauteng,mid,False
TXN00789,CUST0058,2023-02-27,253.67,Clothing,Gauteng,mid,False
TXN03320,CUST0271,2023-02-27,455.6,Tools,Eastern Cape,mid,False
TXN02821,CUST0235,2023-02-28,468.07,Groceries,Gauteng,high,False
TXN01671,CUST0147,2023-02-28,2688.78,Electronics,Western Cape,high,False
TXN02660,CUST0222,2023-02-28,3398.89,Furniture,Western Cape,mid,False
TXN01871,CUST0162,2023-02-28,2769.97,Electronics,KwaZulu-Natal,mid,False
TXN00234,CUST0018,2023-02-28,88.46,Stationery,Western Cape,mid,False
TXN03290,CUST0268,2023-03-01,617.47,Clothing,KwaZulu-Natal,mid,False
TXN03254,CUST0266,2023-03-01,299.76,Groceries,KwaZulu-Natal,mid,False
TXN04642,CUST0389,2023-03-01,217.93,Health & Beauty,KwaZulu-Natal,mid,False
TXN00109,CUST0009,2023-03-02,75.3,Stationery,Western Cape,low,False
TXN00895,CUST0065,2023-03-02,484.94,Clothing,Gauteng,low,False
TXN00917,CUST0069,2023-03-02,257.19,Health & Beauty,Gauteng,mid,False
TXN03350,CUST0274,2023-03-02,3120.89,Electronics,Eastern Cape,mid,False
TXN02781,CUST0234,2023-03-02,5709.56,Furniture,Western Cape,mid,False
TXN01513,CUST0129,2023-03-02,1586.17,Tools,Gauteng,high,False
TXN02533,CUST0211,2023-03-02,1544.71,Tools,Western Cape,high,False
TXN03113,CUST0256,2023-03-02,6205.82,Electronics,Western Cape,high,False
TXN02483,CUST0208,2023-03-02,609.8,Clothing,KwaZulu-Natal,mid,False
TXN02742,CUST0229,2023-03-02,228.23,Stationery,Eastern Cape,high,False
TXN04593,CUST0384,2023-03-03,166.62,Health & Beauty,Eastern Cape,mid,False
TXN03160,CUST0258,2023-03-03,7162.56,Furniture,KwaZulu-Natal,mid,False
TXN00119,CUST0010,2023-03-03,4882.89,Electronics,KwaZulu-Natal,high,False
TXN02110,CUST0184,2023-03-03,259.69,Stationery,Eastern Cape,mid,False
TXN00111,CUST0010,2023-03-03,294.57,Stationery,KwaZulu-Natal,high,False
TXN03356,CUST0274,2023-03-03,1095.56,Tools,Eastern Cape,mid,False
TXN01884,CUST0163,2023-03-03,1589.3,Clothing,KwaZulu-Natal,high,False
TXN02552,CUST0214,2023-03-03,461.96,Health & Beauty,Gauteng,high,False
TXN02750,CUST0229,2023-03-03,397.3,Stationery,Eastern Cape,high,False
TXN02492,CUST0209,2023-03-04,1006.88,Sports,Gauteng,mid,False
TXN01388,CUST0116,2023-03-05,435.68,Health & Beauty,Eastern Cape,high,False
TXN00174,CUST0014,2023-03-05,271.18,Stationery,Gauteng,mid,False
TXN01945,CUST0167,2023-03-05,435.89,Groceries,Gauteng,mid,False
TXN00641,CUST0045,2023-03-05,194.64,Groceries,Gauteng,low,False
TXN04384,CUST0365,2023-03-06,1211.23,Clothing,Limpopo,high,False
TXN01514,CUST0129,2023-03-06,7879.86,Furniture,Gauteng,high,False
TXN03329,CUST0272,2023-03-06,50.0,Groceries,Eastern Cape,low,False
TXN00369,CUST0026,2023-03-06,167.2,Stationery,KwaZulu-Natal,mid,False
TXN01801,CUST0157,2023-03-07,633.42,Groceries,KwaZulu-Natal,high,False
TXN04401,CUST0369,2023-03-07,5735.5,Furniture,Gauteng,mid,False
TXN02347,CUST0200,2023-03-07,1786.22,Tools,KwaZulu-Natal,high,False
TXN03478,CUST0286,2023-03-07,929.02,Sports,Gauteng,mid,False
TXN01773,CUST0156,2023-03-07,884.8,Tools,Gauteng,mid,False
TXN02029,CUST0177,2023-03-08,7694.99,Furniture,KwaZulu-Natal,high,False
TXN03226,CUST0265,2023-03-08,1372.41,Sports,Eastern Cape,high,False
TXN01422,CUST0120,2023-03-08,685.0,Sports,Western Cape,mid,False
TXN02518,CUST0211,2023-03-09,1669.33,Clothing,Western Cape,high,False
TXN01568,CUST0139,2023-03-09,154.55,Stationery,Gauteng,mid,False
TXN03175,CUST0260,2023-03-09,224.27,Stationery,Gauteng,mid,False
TXN03344,CUST0273,2023-03-09,1718.37,Tools,Eastern Cape,high,False
TXN03122,CUST0256,2023-03-09,8641.52,Furniture,Western Cape,high,False
TXN00884,CUST0062,2023-03-09,299.87,Health & Beauty,Gauteng,mid,False
TXN02023,CUST0177,2023-03-10,8235.85,Furniture,KwaZulu-Natal,high,False
TXN04298,CUST0358,2023-03-10,1516.55,Electronics,Western Cape,mid,False
TXN01418,CUST0120,2023-03-10,217.69,Health & Beauty,Western Cape,mid,False
TXN00068,CUST0007,2023-03-10,803.9,Sports,Gauteng,mid,False
TXN00857,CUST0061,2023-03-10,1383.65,Tools,Gauteng,high,False
TXN02825,CUST0235,2023-03-10,1301.83,Tools,Gauteng,high,False
TXN03244,CUST0265,2023-03-11,1252.42,Tools,Eastern Cape,high,False
TXN01414,CUST0117,2023-03-11,1159.12,Sports,Eastern Cape,mid,False
TXN04191,CUST0350,2023-03-11,961.24,Tools,KwaZulu-Natal,mid,False
TXN00306,CUST0024,2023-03-11,1748.19,Electronics,Gauteng,mid,False
TXN00428,CUST0031,2023-03-11,1634.52,Sports,Western Cape,high,False
TXN02640,CUST0220,2023-03-11,266.88,Clothing,Eastern Cape,low,False
TXN01137,CUST0091,2023-03-11,2594.47,Electronics,Gauteng,mid,False
TXN01321,CUST0108,2023-03-12,228.44,Tools,KwaZulu-Natal,low,False
TXN03011,CUST0247,2023-03-12,679.54,Tools,Western Cape,mid,False
TXN01495,CUST0129,2023-03-12,1521.73,Sports,Gauteng,high,False
TXN01564,CUST0139,2023-03-12,4441.28,Electronics,Gauteng,mid,False
TXN03440,CUST0282,2023-03-12,4645.49,Electronics,Gauteng,mid,False
TXN01214,CUST0097,2023-03-12,103.84,Stationery,Western Cape,mid,False
TXN02262,CUST0193,2023-03-12,887.53,Sports,Eastern Cape,mid,False
TXN01656,CUST0146,2023-03-12,504.85,Sports,Gauteng,mid,False
TXN04534,CUST0379,2023-03-12,174.58,Electronics,Eastern Cape,low,False
TXN03378,CUST0277,2023-03-12,6687.23,Furniture,KwaZulu-Natal,high,False
TXN03261,CUST0266,2023-03-12,4882.1,Furniture,KwaZulu-Natal,mid,False
TXN01157,CUST0092,2023-03-13,246.45,Stationery,KwaZulu-Natal,mid,False
TXN04085,CUST0339,2023-03-13,694.57,Sports,Western Cape,mid,False
TXN04480,CUST0374,2023-03-13,786.49,Clothing,KwaZulu-Natal,mid,False
TXN01102,CUST0087,2023-03-13,510.98,Groceries,KwaZulu-Natal,high,False
TXN02380,CUST0203,2023-03-13,826.64,Clothing,Gauteng,mid,False
TXN03628,CUST0297,2023-03-13,1003.96,Tools,KwaZulu-Natal,mid,False
TXN00501,CUST0035,2023-03-13,438.73,Health & Beauty,Limpopo,high,False
TXN01425,CUST0120,2023-03-14,7557.45,Furniture,Western Cape,mid,False
TXN00833,CUST0060,2023-03-14,336.1,Stationery,Gauteng,high,False
TXN04478,CUST0374,2023-03-14,832.54,Tools,KwaZulu-Natal,mid,False
TXN03372,CUST0275,2023-03-14,738.4,Clothing,Western Cape,mid,False
TXN03674,CUST0300,2023-03-14,920.67,Sports,Gauteng,mid,False
TXN00338,CUST0025,2023-03-14,641.44,Health & Beauty,Western Cape,high,False
TXN00455,CUST0033,2023-03-15,496.04,Sports,Gauteng,mid,False
TXN04560,CUST0382,2023-03-15,3010.48,Electronics,KwaZulu-Natal,mid,False
TXN01403,CUST0116,2023-03-16,1399.32,Tools,Eastern Cape,high,False
TXN04212,CUST0351,2023-03-16,7976.43,Furniture,Western Cape,high,False
TXN00054,CUST0005,2023-03-16,665.97,Tools,Gauteng,mid,False
TXN04508,CUST0376,2023-03-16,983.87,Clothing,Gauteng,high,False
TXN03399,CUST0277,2023-03-16,554.58,Groceries,KwaZulu-Natal,high,False
TXN01655,CUST0146,2023-03-16,1091.12,Clothing,Gauteng,mid,False
TXN00687,CUST0050,2023-03-16,3950.06,Electronics,Gauteng,high,False
TXN01810,CUST0157,2023-03-17,9234.91,Furniture,KwaZulu-Natal,high,False
TXN04573,CUST0383,2023-03-17,1424.49,Electronics,KwaZulu-Natal,mid,False
TXN01378,CUST0116,2023-03-17,530.22,Health & Beauty,Eastern Cape,high,False
TXN04719,CUST0395,2023-03-17,521.75,Health & Beauty,Gauteng,high,False
TXN03368,CUST0275,2023-03-17,1730.69,Tools,Western Cape,mid,False
TXN02359,CUST0200,2023-03-17,1400.26,Tools,KwaZulu-Natal,high,False
TXN02767,CUST0231,2023-03-18,460.68,Sports,KwaZulu-Natal,low,False
TXN03576,CUST0295,2023-03-18,1311.33,Tools,Gauteng,high,False
TXN04749,CUST0399,2023-03-18,506.76,Sports,KwaZulu-Natal,mid,False
TXN02326,CUST0199,2023-03-18,1127.42,Sports,Eastern Cape,mid,False
TXN02329,CUST0200,2023-03-18,806.84,Clothing,KwaZulu-Natal,high,False
TXN02921,CUST0241,2023-03-18,9709.28,Furniture,Limpopo,high,False
TXN04047,CUST0334,2023-03-18,320.93,Health & Beauty,Gauteng,mid,False
TXN03456,CUST0284,2023-03-18,820.27,Clothing,Gauteng,mid,False
TXN03077,CUST0252,2023-03-19,689.48,Tools,Gauteng,mid,False
TXN02984,CUST0245,2023-03-19,1127.01,Clothing,Gauteng,high,False
TXN00841,CUST0060,2023-03-19,1452.52,Clothing,Gauteng,high,False
TXN01451,CUST0123,2023-03-19,154.47,Groceries,Gauteng,low,False
TXN03462,CUST0284,2023-03-19,1483.24,Tools,Gauteng,mid,False
TXN04728,CUST0396,2023-03-19,50.0,Stationery,Limpopo,low,False
TXN03994,CUST0330,2023-03-19,839.52,Tools,Gauteng,mid,False
TXN03432,CUST0280,2023-03-20,383.22,Sports,KwaZulu-Natal,low,False
TXN00381,CUST0029,2023-03-20,2585.6,Electronics,Western Cape,mid,False
TXN03559,CUST0293,2023-03-20,3398.81,Electronics,Eastern Cape,mid,False
TXN04042,CUST0334,2023-03-20,164.81,Stationery,Gauteng,mid,False
TXN01979,CUST0171,2023-03-20,788.66,Electronics,KwaZulu-Natal,mid,False
TXN02083,CUST0181,2023-03-20,7196.34,Furniture,Gauteng,mid,False
TXN04671,CUST0393,2023-03-20,4764.43,Furniture,Gauteng,mid,False
TXN04355,CUST0364,2023-03-20,50.0,Stationery,Western Cape,low,False
TXN00356,CUST0026,2023-03-21,688.16,Sports,KwaZulu-Natal,mid,False
TXN02504,CUST0210,2023-03-21,306.63,Groceries,Gauteng,mid,False
TXN02160,CUST0188,2023-03-21,4718.33,Electronics,Western Cape,high,False
TXN01677,CUST0147,2023-03-21,4913.05,Electronics,Western Cape,high,False
TXN00598,CUST0041,2023-03-22,4694.85,Electronics,Gauteng,high,False
TXN01716,CUST0149,2023-03-22,272.93,Health & Beauty,Gauteng,mid,False
TXN04515,CUST0376,2023-03-22,617.77,Groceries,Gauteng,high,False
TXN02491,CUST0209,2023-03-22,219.87,Stationery,Gauteng,mid,False
TXN03991,CUST0329,2023-03-22,1096.11,Sports,Western Cape,mid,False
TXN03129,CUST0256,2023-03-22,1352.86,Tools,Western Cape,high,False
TXN01518,CUST0131,2023-03-22,50.0,Stationery,Western Cape,low,False
TXN00868,CUST0061,2023-03-23,1027.6,Clothing,Gauteng,high,False
TXN02747,CUST0229,2023-03-23,1272.53,Sports,Eastern Cape,high,False
TXN04718,CUST0395,2023-03-23,1633.73,Tools,Gauteng,high,False
TXN04394,CUST0366,2023-03-23,1366.85,Electronics,Gauteng,mid,False
TXN03776,CUST0305,2023-03-23,1412.17,Tools,KwaZulu-Natal,high,False
TXN00140,CUST0010,2023-03-23,8130.92,Furniture,KwaZulu-Natal,high,False
TXN00650,CUST0047,2023-03-23,2765.06,Furniture,Gauteng,low,False
TXN04464,CUST0373,2023-03-23,4009.59,Electronics,Gauteng,high,False
TXN04291,CUST0357,2023-03-24,199.91,Stationery,Gauteng,mid,False
TXN02357,CUST0200,2023-03-24,3341.5,Electronics,KwaZulu-Natal,high,False
TXN00541,CUST0038,2023-03-24,493.89,Tools,Gauteng,low,False
TXN04449,CUST0373,2023-03-24,940.64,Clothing,Gauteng,high,False
TXN03448,CUST0283,2023-03-24,375.73,Tools,Gauteng,mid,False
TXN00596,CUST0041,2023-03-25,1662.96,Tools,Gauteng,high,False
TXN01583,CUST0140,2023-03-25,749.15,Groceries,Limpopo,high,False
TXN02620,CUST0217,2023-03-25,370.77,Stationery,Gauteng,high,False
TXN00019,CUST0001,2023-03-25,4392.89,Electronics,Gauteng,high,False
TXN00591,CUST0041,2023-03-25,5017.54,Electronics,Gauteng,high,False
TXN00219,CUST0017,2023-03-25,737.0,Clothing,Gauteng,mid,False
TXN03545,CUST0293,2023-03-25,1334.55,Tools,Eastern Cape,mid,False
TXN01827,CUST0158,2023-03-25,362.76,Stationery,KwaZulu-Natal,high,False
TXN01764,CUST0155,2023-03-25,113.83,Health & Beauty,Limpopo,low,False
TXN01341,CUST0112,2023-03-26,357.42,Health & Beauty,Gauteng,mid,False
TXN04439,CUST0373,2023-03-26,368.13,Stationery,Gauteng,high,False
TXN04739,CUST0398,2023-03-26,4218.26,Furniture,Western Cape,mid,False
TXN01692,CUST0148,2023-03-26,1150.14,Tools,Western Cape,mid,False
TXN04433,CUST0372,2023-03-26,230.76,Health & Beauty,Gauteng,low,False
TXN04626,CUST0388,2023-03-27,342.05,Health & Beauty,Gauteng,mid,False
TXN02128,CUST0186,2023-03-27,388.51,Health & Beauty,KwaZulu-Natal,mid,False
TXN03946,CUST0327,2023-03-27,891.44,Clothing,Western Cape,high,False
TXN02007,CUST0175,2023-03-27,145.15,Groceries,KwaZulu-Natal,low,False
TXN02021,CUST0177,2023-03-27,277.42,Stationery,KwaZulu-Natal,high,False
TXN00084,CUST0008,2023-03-27,1268.13,Clothing,Eastern Cape,high,False
TXN04178,CUST0348,2023-03-28,487.26,Health & Beauty,Gauteng,mid,False
TXN03085,CUST0253,2023-03-28,864.6,Tools,Eastern Cape,mid,False
TXN00626,CUST0043,2023-03-28,942.97,Tools,Gauteng,mid,False
TXN00385,CUST0029,2023-03-28,450.77,Groceries,Western Cape,mid,False
TXN04413,CUST0371,2023-03-28,4109.13,Electronics,Gauteng,high,False
TXN00909,CUST0068,2023-03-29,1332.62,Furniture,Eastern Cape,low,False
TXN02479,CUST0208,2023-03-29,673.81,Sports,KwaZulu-Natal,mid,False
TXN00036,CUST0003,2023-03-29,1051.43,Tools,KwaZulu-Natal,mid,False
TXN02943,CUST0242,2023-03-29,157.01,Groceries,Limpopo,mid,False
TXN03266,CUST0267,2023-03-29,280.45,Health & Beauty,KwaZulu-Natal,mid,False
TXN02346,CUST0200,2023-03-29,5034.57,Electronics,KwaZulu-Natal,high,False
TXN01623,CUST0143,2023-03-29,694.37,Sports,Western Cape,mid,False
TXN03039,CUST0250,2023-03-29,6737.52,Furniture,Eastern Cape,mid,False
TXN01059,CUST0082,2023-03-30,811.79,Sports,KwaZulu-Natal,mid,False
TXN00250,CUST0019,2023-03-30,665.4,Sports,Western Cape,mid,False
TXN00121,CUST0010,2023-03-30,2811.47,Electronics,KwaZulu-Natal,high,False
TXN00083,CUST0008,2023-03-30,8974.95,Furniture,Eastern Cape,high,False
TXN00546,CUST0040,2023-03-30,1424.49,Tools,Western Cape,high,False
TXN01428,CUST0121,2023-03-30,373.79,Health & Beauty,Eastern Cape,mid,False
TXN04606,CUST0385,2023-03-31,144.17,Health & Beauty,KwaZulu-Natal,mid,False
TXN04094,CUST0340,2023-03-31,50.0,Health & Beauty,Gauteng,mid,False
TXN02099,CUST0183,2023-03-31,519.02,Sports,Limpopo,mid,False
TXN02451,CUST0205,2023-04-01,548.2,Health & Beauty,Western Cape,high,False
TXN03659,CUST0299,2023-04-01,841.3,Tools,KwaZulu-Natal,mid,False
TXN00975,CUST0073,2023-04-02,3803.88,Electronics,Gauteng,high,False
TXN02882,CUST0239,2023-04-02,1081.27,Tools,KwaZulu-Natal,mid,False
TXN03761,CUST0305,2023-04-02,679.99,Groceries,KwaZulu-Natal,high,False
TXN02845,CUST0237,2023-04-02,916.1,Sports,Gauteng,mid,False
TXN02685,CUST0225,2023-04-02,294.36,Groceries,Gauteng,mid,False
TXN03180,CUST0260,2023-04-03,555.66,Clothing,Gauteng,mid,False
TXN00940,CUST0071,2023-04-03,1403.0,Sports,KwaZulu-Natal,high,False
TXN02839,CUST0236,2023-04-03,1814.47,Electronics,KwaZulu-Natal,mid,False
TXN03331,CUST0273,2023-04-04,1411.84,Clothing,Eastern Cape,high,False
TXN03524,CUST0290,2023-04-05,653.3,Tools,Western Cape,mid,False
TXN00343,CUST0025,2023-04-05,1481.63,Tools,Western Cape,high,False
TXN04414,CUST0371,2023-04-05,1126.63,Clothing,Gauteng,high,False
TXN03795,CUST0309,2023-04-05,878.09,Clothing,KwaZulu-Natal,mid,False
TXN03865,CUST0319,2023-04-05,1029.36,Sports,Gauteng,high,False
TXN03081,CUST0252,2023-04-05,3656.37,Electronics,Gauteng,mid,False
TXN01463,CUST0126,2023-04-05,1999.24,Electronics,Western Cape,mid,False
TXN01248,CUST0098,2023-04-06,282.43,Stationery,Western Cape,high,False
TXN02306,CUST0197,2023-04-06,823.97,Tools,KwaZulu-Natal,mid,False
TXN04260,CUST0355,2023-04-06,519.53,Health & Beauty,Gauteng,high,False
TXN00829,CUST0060,2023-04-06,638.41,Health & Beauty,Gauteng,high,False
TXN03978,CUST0329,2023-04-06,677.74,Tools,Western Cape,mid,False
TXN00966,CUST0073,2023-04-06,578.41,Groceries,Gauteng,high,False
TXN01798,CUST0157,2023-04-07,1578.35,Tools,KwaZulu-Natal,high,False
TXN01486,CUST0128,2023-04-07,2393.29,Electronics,Eastern Cape,mid,False
TXN04360,CUST0365,2023-04-07,8766.21,Furniture,Limpopo,high,False
TXN04570,CUST0383,2023-04-07,2532.01,Electronics,KwaZulu-Natal,mid,False
TXN00921,CUST0069,2023-04-07,2440.16,Electronics,Gauteng,mid,False
TXN04544,CUST0380,2023-04-07,726.33,Sports,Gauteng,mid,False
TXN03167,CUST0259,2023-04-07,211.01,Groceries,Western Cape,mid,False
TXN00377,CUST0029,2023-04-07,678.38,Clothing,Western Cape,mid,False
TXN02766,CUST0230,2023-04-07,432.67,Health & Beauty,KwaZulu-Natal,mid,False
TXN00494,CUST0035,2023-04-07,1238.06,Clothing,Limpopo,high,False
TXN01100,CUST0087,2023-04-08,1350.27,Sports,KwaZulu-Natal,high,False
TXN00091,CUST0008,2023-04-08,510.46,Groceries,Eastern Cape,high,False
TXN01470,CUST0127,2023-04-08,430.67,Clothing,Eastern Cape,mid,False
TXN02980,CUST0245,2023-04-08,1838.32,Sports,Gauteng,high,False
TXN00484,CUST0034,2023-04-08,1556.62,Sports,Limpopo,high,False
TXN01043,CUST0081,2023-04-08,443.34,Clothing,Eastern Cape,mid,False
TXN00067,CUST0007,2023-04-08,358.47,Health & Beauty,Gauteng,mid,False
TXN04575,CUST0383,2023-04-08,728.96,Tools,KwaZulu-Natal,mid,False
TXN01339,CUST0112,2023-04-08,169.2,Stationery,Gauteng,mid,False
TXN01200,CUST0096,2023-04-09,244.38,Groceries,Western Cape,mid,False
TXN02934,CUST0241,2023-04-09,4803.07,Furniture,Limpopo,high,False
TXN03699,CUST0302,2023-04-09,803.84,Groceries,Western Cape,high,False
TXN04176,CUST0348,2023-04-10,136.66,Stationery,Gauteng,mid,False
TXN00708,CUST0052,2023-04-10,282.65,Stationery,KwaZulu-Natal,mid,False
TXN00706,CUST0052,2023-04-10,185.62,Health & Beauty,KwaZulu-Natal,mid,False
TXN00838,CUST0060,2023-04-10,935.49,Sports,Gauteng,high,False
TXN00701,CUST0052,2023-04-11,902.15,Tools,KwaZulu-Natal,mid,False
TXN02998,CUST0245,2023-04-11,464.34,Health & Beauty,Gauteng,high,False
TXN00358,CUST0026,2023-04-11,371.08,Health & Beauty,KwaZulu-Natal,mid,False
TXN01958,CUST0168,2023-04-11,178.07,Stationery,Gauteng,mid,False
TXN02399,CUST0204,2023-04-11,1139.88,Sports,Eastern Cape,high,False
TXN02686,CUST0225,2023-04-11,469.16,Sports,Gauteng,mid,False
TXN00303,CUST0024,2023-04-12,732.94,Clothing,Gauteng,mid,False
TXN04547,CUST0381,2023-04-12,607.23,Groceries,Gauteng,mid,False
TXN00513,CUST0035,2023-04-12,1001.94,Clothing,Limpopo,high,False
TXN00260,CUST0021,2023-04-12,724.26,Clothing,Western Cape,low,False
TXN03632,CUST0297,2023-04-12,870.76,Tools,KwaZulu-Natal,mid,False
TXN04600,CUST0385,2023-04-12,3019.58,Furniture,KwaZulu-Natal,mid,False
TXN01800,CUST0157,2023-04-12,1764.21,Tools,KwaZulu-Natal,high,False
TXN03453,CUST0283,2023-04-12,229.61,Health & Beauty,Gauteng,mid,False
TXN01995,CUST0174,2023-04-13,2716.39,Electronics,Gauteng,mid,False
TXN03086,CUST0253,2023-04-13,750.76,Clothing,Eastern Cape,mid,False
TXN04669,CUST0393,2023-04-13,130.38,Stationery,Gauteng,mid,False
TXN02123,CUST0186,2023-04-13,558.13,Clothing,KwaZulu-Natal,mid,False
TXN03452,CUST0283,2023-04-14,1038.1,Clothing,Gauteng,mid,False
TXN02313,CUST0198,2023-04-14,726.18,Clothing,Eastern Cape,mid,False
TXN00739,CUST0055,2023-04-14,4873.44,Electronics,Western Cape,high,False
TXN01265,CUST0101,2023-04-14,319.4,Groceries,Gauteng,mid,False
TXN02270,CUST0194,2023-04-14,1019.65,Tools,KwaZulu-Natal,mid,False
TXN03785,CUST0307,2023-04-14,350.94,Groceries,Western Cape,mid,False
TXN00420,CUST0031,2023-04-14,655.79,Groceries,Western Cape,high,False
TXN03904,CUST0322,2023-04-14,4305.64,Electronics,KwaZulu-Natal,mid,False
TXN02959,CUST0244,2023-04-15,4275.38,Electronics,Gauteng,mid,False
TXN00592,CUST0041,2023-04-15,1218.83,Clothing,Gauteng,high,False
TXN02275,CUST0194,2023-04-15,783.69,Clothing,KwaZulu-Natal,mid,False
TXN01657,CUST0146,2023-04-15,574.03,Sports,Gauteng,mid,False
TXN02780,CUST0233,2023-04-15,5186.0,Furniture,Western Cape,mid,False
TXN00790,CUST0058,2023-04-15,173.91,Stationery,Gauteng,mid,False
TXN03419,CUST0278,2023-04-15,4354.47,Furniture,KwaZulu-Natal,mid,False
TXN02966,CUST0245,2023-04-15,1350.78,Sports,Gauteng,high,False
TXN04375,CUST0365,2023-04-15,5342.05,Electronics,Limpopo,high,False
TXN01489,CUST0129,2023-04-15,679.9,Health & Beauty,Gauteng,high,False
TXN02758,CUST0230,2023-04-15,665.37,Clothing,KwaZulu-Natal,mid,False
TXN02064,CUST0180,2023-04-15,737.0,Clothing,Gauteng,mid,False
TXN02395,CUST0204,2023-04-15,1359.62,Clothing,Eastern Cape,high,False
TXN02272,CUST0194,2023-04-16,309.24,Health & Beauty,KwaZulu-Natal,mid,False
TXN02288,CUST0196,2023-04-16,906.97,Sports,Gauteng,mid,False
TXN04353,CUST0364,2023-04-16,50.0,Health & Beauty,Western Cape,low,False
TXN03849,CUST0316,2023-04-16,2449.34,Furniture,KwaZulu-Natal,low,False
TXN03256,CUST0266,2023-04-16,951.7,Sports,KwaZulu-Natal,mid,False
TXN03845,CUST0315,2023-04-16,3441.57,Electronics,Eastern Cape,mid,False
TXN00187,CUST0015,2023-04-16,345.03,Health & Beauty,Gauteng,mid,False
TXN04668,CUST0393,2023-04-17,144.39,Stationery,Gauteng,mid,False
TXN01762,CUST0155,2023-04-17,258.65,Health & Beauty,Limpopo,low,False
TXN04103,CUST0341,2023-04-17,293.92,Groceries,Western Cape,mid,False
TXN04565,CUST0382,2023-04-17,385.36,Health & Beauty,KwaZulu-Natal,mid,False
TXN02631,CUST0218,2023-04-17,3098.16,Furniture,KwaZulu-Natal,mid,False
TXN03588,CUST0295,2023-04-17,7371.47,Furniture,Gauteng,high,False
